mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_mean_40,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_std_26,mfcc_std_27,mfcc_std_28,mfcc_std_29,mfcc_std_30,mfcc_std_31,mfcc_std_32,mfcc_std_33,mfcc_std_34,mfcc_std_35,mfcc_std_36,mfcc_std_37,mfcc_std_38,mfcc_std_39,mfcc_std_40,label,filename
-239.14911,20.644373,-5.0260253,6.551975,0.52423376,11.021416,-1.3540862,5.526371,3.4659739,3.0550358,-3.729317,1.7519888,1.231637,3.6390452,-4.0940585,-0.20399107,-2.8673272,4.6371317,-2.652574,0.7328693,-3.1363919,2.2545595,0.20520367,0.69975555,-1.6448866,3.088933,-1.6079868,2.901223,-1.0097803,2.8756976,-1.0695974,0.86758417,-1.5108185,1.8908558,-1.389749,1.2139139,-2.913275,0.40038553,-2.2781606,1.1410723,13.717695,5.414846,8.543866,5.3021407,5.465061,4.665947,5.001676,3.8862882,5.228791,4.0110493,4.3109007,3.8547266,4.3025713,3.4367096,3.8513675,3.5906918,3.7096698,3.7462146,3.6462145,3.3810854,3.4000506,3.4057868,3.7200983,3.4206057,3.2984262,3.3299382,3.2925012,3.2979114,3.3483565,3.3020654,3.2379441,3.2277,3.2682161,3.217696,3.1464965,3.116914,3.133938,3.079624,3.103468,3.140345,termite,D3-gtr2000_aug_fast.wav
-193.96078,18.50949,-3.0450463,4.782512,1.4920505,8.966116,0.054656155,3.9789276,3.3947935,1.7488772,-2.6757238,0.5787142,1.6365924,2.2934783,-3.0242279,-1.3006355,-2.0081446,3.0323253,-1.642868,-0.21346115,-2.2589998,1.0828997,0.6858122,-0.17061898,-0.877055,1.6725293,-0.92335933,1.605231,-0.4865696,1.5967292,-0.4340683,-0.17729409,-0.97671366,0.9298008,-0.70959944,0.11337591,-2.370561,-0.7556827,-1.7114048,-0.060404927,13.732609,5.2989497,8.441896,5.02236,5.072481,4.474296,4.763562,3.6557016,4.875501,3.613736,3.9915385,3.4836733,4.0246835,3.1129642,3.5626743,3.228111,3.193373,3.584962,3.2620971,3.0591445,3.0261216,2.9223945,3.352126,3.130299,2.9653895,3.0763478,2.9402628,2.9578533,2.8681583,2.917018,2.8972926,2.8248634,2.8769858,2.7959402,2.8417618,2.8493114,2.747309,2.743374,2.7776475,2.709962,termite,D3-gtr2000_aug_noise.wav
-255.43034,50.048042,-32.710804,33.553135,-27.87175,36.690044,-24.693043,27.45331,-20.09891,28.337727,-23.003534,19.983547,-20.237202,22.486534,-16.248571,15.666661,-17.228008,11.883744,-9.717269,9.927021,-8.073833,5.018252,-6.2211876,6.209054,-3.4876158,1.6709797,0.22180103,-0.3234512,1.8106655,-1.9765837,3.1690125,-1.7181193,4.5054946,-4.215087,4.4806952,-5.2839823,5.7508035,-4.655198,5.393849,-5.5392213,13.876739,5.1858172,8.533234,5.3354855,5.4949164,4.975479,4.3177395,4.794542,4.767602,4.2101307,4.041014,4.016239,3.564668,4.4432454,3.6556008,3.639194,3.8244236,3.5092733,3.594914,3.544474,3.3423095,3.4730983,3.2991467,3.7552261,3.3682842,3.457839,3.3968651,3.241862,3.284378,3.1368444,3.227371,3.274626,3.2501733,3.1309268,3.1327832,3.1220598,3.1450796,3.0197158,3.1077297,3.0280912,termite,D3-gtr2000_aug_pitchdown.wav
-241.98991,18.503902,-4.502857,6.6355753,2.7336283,10.172425,-2.403737,6.881346,0.88209426,0.33031192,-2.8740842,4.2947483,0.12115138,-1.1826985,-4.2633953,1.7406145,0.3911967,0.93835145,-4.1084557,2.1765428,-1.1489465,3.5015767,-3.534752,2.7229822,-0.37694874,1.664596,-0.7721446,1.6511204,-1.7282325,1.0636554,-2.2417128,2.1781347,-2.8818507,-0.015164366,-3.3207939,0.6962433,-1.9941667,0.16923742,-3.419367,-0.7192982,14.075294,6.070923,8.349046,5.4518094,5.3806767,5.099211,5.471732,4.632786,4.5372486,4.953956,3.9863641,4.398423,3.984652,4.655662,3.9163566,3.8424578,3.8841465,3.758741,3.561577,3.6631773,3.5851274,3.7835643,3.873491,3.621353,3.5447955,3.5434523,3.677788,3.5256627,3.5225635,3.6550045,3.5673964,3.3430755,3.4231195,3.5047872,3.4194016,3.4065833,3.2095208,3.1861992,3.0848706,3.1874878,termite,D3-gtr2000_aug_pitchup.wav
-238.29646,20.490717,-4.844506,6.4469995,0.5188212,10.916743,-1.4027076,5.3092723,3.1169097,2.8120296,-3.8888595,1.7715544,1.1410235,3.6534264,-4.1024504,-0.3300752,-2.845857,4.4689403,-2.6026044,0.92764264,-3.1670215,2.1420271,0.14283009,0.77247554,-1.5808266,2.9782677,-1.7476761,2.9121766,-1.0714874,2.802467,-1.198188,0.6605218,-1.7162055,1.9652404,-1.426087,1.0974112,-3.142467,0.17494588,-2.4136856,0.94655216,14.138195,5.7077813,8.76442,5.3851857,5.6101537,4.9169507,5.173791,4.233718,5.3665066,4.2261114,4.515624,3.9952576,4.6454535,3.747158,3.956097,3.824222,3.7451808,4.124899,3.9299412,3.5274422,3.5659857,3.5138407,3.9330246,3.6595056,3.5260603,3.6094,3.3572035,3.493953,3.5231926,3.5738285,3.427507,3.4242013,3.4008527,3.377187,3.3170385,3.3475,3.2703736,3.189026,3.333879,3.2674391,termite,D3-gtr2000_aug_slow.wav
-49.14014,40.01747,-0.76645416,13.937549,-8.686022,13.470266,-4.6053777,3.694629,1.0620549,0.58887905,-1.9600838,5.0857077,-4.418304,3.1990204,-1.377584,1.3123972,-1.6710196,2.3852582,-4.785801,3.7836359,-2.5047798,0.26914728,1.0565536,-1.8314267,-0.5153101,2.3358793,-4.5125246,4.027526,-4.336396,2.1019766,-1.5543444,0.819152,-0.77228737,1.2193477,-2.3034463,2.0039744,-3.5102217,1.4962956,-1.2459615,0.96798503,20.069908,7.7561474,10.430285,7.1602783,5.1720843,7.7164745,4.6086535,5.2893076,3.7166731,3.2415333,3.788079,3.5833266,3.3199546,3.1016169,3.4870737,3.4735339,3.2443416,2.870812,2.7410223,3.476582,4.304781,3.947107,3.4564705,2.7440493,2.8890102,3.3971257,3.2692032,3.4363596,3.5206542,2.540619,2.7382011,2.3874993,2.6925275,2.84629,2.5455928,2.8553197,2.9226625,2.73137,2.554648,3.125091,termite,D4-termiteheadbanging.wav
-86.14256,40.16729,1.0765201,15.347418,-7.5935373,14.22884,-4.704414,4.598677,1.7503881,0.5778138,-2.0711863,4.306401,-3.8819885,3.4712305,-1.0700662,1.1538217,-2.4793053,2.5709188,-4.9333396,3.687882,-1.661625,-0.12170483,1.7822893,-1.8918911,-1.2020227,1.8849617,-4.9885774,4.3025556,-4.3962817,1.8523371,-1.8690948,0.16742884,-0.84168893,0.90187424,-2.7124383,2.2834392,-3.046221,2.2442608,-1.1338226,0.7975094,18.25901,7.0737357,10.454589,7.3965135,5.455583,7.554771,4.666085,5.1058836,3.9831913,3.4501555,4.2331214,3.64497,3.6232188,3.0784583,3.408085,3.493931,3.8753335,2.823952,2.6176832,3.4291408,4.2844577,4.3978124,3.5100892,2.9282546,3.1429198,3.5772338,3.3531294,3.3612578,3.9475815,2.980611,2.6630902,2.6680233,2.8397043,2.9934585,2.7118106,3.0375974,2.9247167,2.9983854,2.8864665,3.1203642,termite,D4-termiteheadbanging_aug_fast.wav
-48.581696,39.38824,-0.35484204,13.475687,-8.201248,13.000217,-4.1548986,3.2881846,1.4253013,0.23838249,-1.5251087,4.7153015,-4.0309653,2.8413873,-1.0235444,0.99650574,-1.3121186,2.0423164,-4.4364066,3.4016714,-2.2102444,0.009012565,1.4063516,-2.174841,-0.2131379,1.9882951,-4.146698,3.689268,-3.9784155,1.7637013,-1.1772187,0.48033085,-0.42910475,0.856425,-1.9956281,1.7037531,-3.1998658,1.1308521,-0.97290087,0.66186816,19.874285,7.7882524,10.29378,7.267992,5.082102,7.7316937,4.5430937,5.341197,3.6158445,3.3098347,3.8036008,3.5797987,3.3376348,3.0707564,3.5628364,3.5020895,3.282625,2.8441727,2.7420728,3.4139402,4.2466516,3.8774245,3.4055867,2.7319572,2.8529422,3.3885846,3.2951882,3.4525871,3.5163796,2.514057,2.7155242,2.3706825,2.7014382,2.79343,2.5475223,2.8740587,2.8869722,2.7472289,2.5659351,3.077698,termite,D4-termiteheadbanging_aug_noise.wav
-102.15776,66.34742,-25.074736,41.88413,-32.36703,35.06913,-22.78461,22.14943,-17.658194,22.215633,-21.353237,21.924185,-16.792585,15.316251,-14.107711,13.526052,-12.331201,12.235447,-8.549614,4.9543033,-4.6986427,4.477293,-6.252338,6.483134,-5.224555,1.5241445,1.492974,-3.992621,4.1203685,-3.5516214,2.1125274,-3.0771263,2.9723933,-4.2881694,5.16272,-5.916047,5.510148,-3.9225776,3.2143793,-5.115824,19.188646,7.3251324,9.024802,7.869505,4.334298,7.8470984,4.6052523,5.660374,4.2809615,3.2317228,4.3134456,3.1062732,3.743238,3.5517383,4.508565,3.8255413,3.290068,3.378942,4.1032662,3.3456044,3.5255501,3.8549478,4.6423893,3.8915138,3.2289054,2.5470123,3.5270839,3.4393544,3.738106,3.0308545,2.7780192,2.9204476,2.998515,3.1092246,2.7953768,3.7273438,2.887839,2.7797592,2.8295634,3.2070851,termite,D4-termiteheadbanging_aug_pitchdown.wav
-87.109375,37.20868,2.408113,11.011924,-5.459038,12.955832,-6.2228127,7.157631,-1.0117389,1.3843238,0.81071013,2.2335422,-3.3539612,4.041061,-2.8978193,1.9760073,-2.4015305,-0.06344707,-1.4708025,3.5766094,-4.5301275,5.1385164,-5.454493,3.2419453,-1.8384326,-1.3042511,0.3614233,-1.6810081,-0.79761386,1.007628,-2.9826224,1.5107476,-4.0665283,1.7575005,-2.6687422,1.2148286,-0.37386584,-0.41797015,-1.9097022,1.1726829,19.445555,8.550764,11.427492,6.907224,6.2240696,7.700643,4.37809,5.2200165,3.3646955,4.1898837,3.587088,3.1721137,3.7936528,4.0529847,3.9748824,3.6819582,3.5889995,3.7582393,4.1414304,4.4938345,3.7416115,3.620357,3.3444746,3.43901,4.012479,3.6654603,4.2859793,3.5514617,4.08114,3.079831,3.2758844,2.891854,3.1238549,3.0557208,3.2549427,3.5127928,3.3220065,3.6800237,3.3652046,3.5360308,termite,D4-termiteheadbanging_aug_pitchup.wav
-86.396416,38.96288,-0.30248055,14.683042,-8.1500845,14.6279,-4.2930055,4.228045,1.2610408,0.31085873,-1.3483326,5.566811,-4.217993,3.495432,-1.5790079,1.7554798,-1.3467742,3.4338253,-3.8329687,4.170975,-2.3832085,-0.65105915,1.345074,-1.6422476,-0.37063688,2.8540175,-4.657197,4.3362265,-4.4483037,2.4053445,-1.8408681,0.32744214,-1.1186389,1.2157955,-1.9819386,2.1023705,-3.3448696,1.5864354,-1.1845996,0.75004923,18.57361,7.6121197,10.143695,7.3740373,5.5056467,7.9991975,5.1964526,5.601188,3.8616738,3.6253605,3.8033938,3.6756554,4.2472334,3.3631976,3.3844874,3.6384864,3.6859539,3.6614165,3.3667395,4.1234035,4.433562,4.412446,4.096359,3.362369,3.6517282,4.2051635,3.7594128,3.8252318,3.7077916,3.1942725,3.0932233,2.8932385,3.1613066,3.07029,2.9007642,3.2721696,3.330114,3.163262,2.7284656,3.3638785,termite,D4-termiteheadbanging_aug_slow.wav
-206.23094,90.44753,-40.79416,75.88039,-67.72211,59.223545,-39.36187,24.317183,-9.691251,1.4488616,3.3029647,-5.558434,8.731,-12.277468,14.666754,-16.099371,14.658377,-10.721899,4.9377217,0.95100486,-4.304116,4.448012,-3.4832604,3.0251648,-2.6811874,3.5471456,-5.5493,6.786136,-7.3075843,5.5020685,-3.2858648,-0.104901,2.3938737,-4.411364,5.51194,-5.46618,4.758528,-4.385653,3.4108891,-3.2928164,35.249443,25.417284,8.109088,5.6835523,4.25611,4.3647943,4.5509214,3.6364467,3.4437072,3.2886438,3.3909268,3.3958774,3.242434,3.0328887,2.7741382,2.6144583,2.7999763,2.891172,2.657966,2.982588,2.5349007,2.833355,2.797183,2.6058764,2.5365093,2.443454,2.3612053,2.3740184,2.5584722,2.3706083,2.2809517,2.5325606,2.236553,2.2018883,2.2675214,2.267542,2.125861,2.3521385,2.2800279,2.1682816,termite,D6a-drywoodtermites.wav
-243.08386,97.29622,-41.663567,78.73567,-70.27258,61.27678,-41.199917,26.033749,-10.617124,1.884889,2.9969103,-5.8771095,9.013784,-12.78086,14.830305,-16.979403,15.670949,-11.369247,5.1012564,0.6219656,-4.1597514,4.35681,-3.2133214,3.185937,-3.0879116,3.9361854,-5.862232,7.089715,-7.791394,6.18535,-3.437708,0.21969242,2.73812,-4.2070584,6.223239,-5.6113334,4.898423,-4.588122,3.6559587,-3.7909598,30.237457,21.906733,8.0021515,6.0000105,4.493789,4.7026486,4.434907,3.7742248,3.5260534,3.655955,3.5451841,3.59663,3.5504704,3.5047152,3.2675064,3.0709596,3.1664896,3.6456978,3.0069256,3.306273,3.0431473,3.4023173,3.00454,3.1502566,2.9773183,2.8518417,3.1169083,3.0716748,3.184183,2.830066,3.1928778,3.0195963,2.7692876,2.7519505,2.8335564,2.7642224,2.8065977,3.0956311,2.9355044,2.7808206,termite,D6a-drywoodtermites_aug_fast.wav
-166.36896,38.336205,7.011956,30.353506,-26.571875,24.470604,-11.695,3.6550496,4.1374655,-5.7496953,4.9965186,-2.704925,1.9607112,-2.9147713,3.926807,-5.0397515,4.215859,-1.8162969,-1.7497678,5.1644874,-6.049568,3.825466,-0.8746417,-1.4204668,2.8575246,-2.5712411,0.5939922,1.0865442,-2.607764,2.1270342,-1.4089248,-0.43667915,1.1799958,-1.928286,2.098346,-1.3666279,0.36706546,-0.36385623,-0.2387819,-0.372239,33.982502,25.393484,8.02195,5.3464255,4.093921,4.4200892,4.182179,3.5783296,3.3698573,3.1959372,3.378175,3.3967013,3.2714295,2.9271386,2.7077427,2.5212216,2.8539813,2.7938218,2.7108712,2.8839731,2.619262,2.8266551,2.922948,2.6824677,2.5085733,2.5290225,2.3974893,2.359421,2.545538,2.444796,2.3356018,2.5640194,2.2179925,2.2708254,2.2724118,2.371117,2.1047459,2.3671544,2.408068,2.180956,termite,D6a-drywoodtermites_aug_noise.wav
-257.55817,117.057526,-62.31179,96.20323,-71.43208,50.10793,-19.44469,-0.23365246,14.319193,-17.469646,18.573065,-16.981106,16.333664,-13.188685,7.3522806,-0.42147663,-6.897859,12.35741,-13.503505,10.218979,-4.3766923,1.1700891,0.2301817,-0.3202616,0.37077862,-2.0158415,4.0021896,-6.6988835,7.537378,-6.235011,3.072123,0.8849321,-4.027974,5.4556026,-6.3389626,4.3914313,-3.8231878,1.7564279,-0.67263013,-0.7491336,28.719704,22.113428,7.9604545,6.007808,4.3136044,4.611794,3.9418333,3.7188075,3.5046453,3.6969483,4.090011,3.6126306,3.4327424,3.1945782,3.2393157,3.3407185,3.0027697,2.9677162,2.9523265,3.069542,2.9676144,2.7037072,3.014441,3.0925465,2.9636052,2.6751325,3.1434903,2.873362,2.9285336,2.7167745,3.004059,2.9750657,2.786098,2.6050532,2.6514375,3.0102913,2.9053478,2.8970025,2.8067482,2.7105553,termite,D6a-drywoodtermites_aug_pitchdown.wav
-225.34332,71.10753,-15.291082,50.789703,-51.75943,53.93779,-43.960297,36.84902,-26.745577,18.81173,-14.160206,11.672037,-10.049663,7.619212,-4.8345847,0.19686404,3.0898423,-8.181407,9.783028,-10.826811,8.751769,-6.1140924,3.9515193,-3.5534217,3.0344374,-4.8061333,4.8927445,-7.409089,5.7312174,-5.506744,3.316897,-0.8628215,-1.2116665,1.7579212,-4.1694713,3.6775382,-4.6942782,3.6020901,-4.19293,4.4722266,33.437447,23.095274,7.986247,5.59346,4.613169,3.8246713,4.4091377,4.013793,4.2861342,4.0611057,3.960054,3.8690856,3.4629028,3.4826288,3.20718,3.2695136,3.3460357,3.1065078,3.4511182,3.4102018,3.2451825,2.9488256,3.1901984,3.2881591,2.9858701,3.1647453,2.8813624,3.3674805,3.0843024,2.9060943,3.1195753,3.000591,3.0670543,2.9331186,3.050779,2.5657096,2.916056,2.8109,2.9639554,3.2327356,termite,D6a-drywoodtermites_aug_pitchup.wav
-241.3498,91.067726,-38.304016,74.7617,-66.67788,58.305546,-38.357586,24.017977,-9.591206,0.86964566,3.1126583,-5.6922603,8.600413,-12.211522,14.506087,-15.702903,14.332009,-10.456468,4.586506,1.3348875,-4.15076,4.513063,-3.5718539,2.6999366,-2.6327233,3.3236268,-5.6873245,6.1040154,-7.466283,5.4163065,-2.7482424,0.24078004,2.6470234,-4.2525215,5.6116157,-5.324408,4.3802977,-4.3576293,3.241937,-3.1590621,32.369953,23.462145,7.77847,6.254938,4.4168963,4.539632,4.6693125,4.2389865,3.667897,3.8796546,3.8515549,3.665524,3.5180147,3.31067,3.3546693,3.1972647,3.4299998,3.6815236,3.222231,3.3525171,3.341745,3.4815087,3.3784313,3.2212539,3.1474237,3.1692996,2.9433587,2.905846,3.080738,2.9772587,2.8868382,3.2338612,2.8493962,2.670188,3.085422,2.7880218,2.7933686,3.0041554,3.0376391,2.7900474,termite,D6a-drywoodtermites_aug_slow.wav
-10.143596,61.637833,34.513256,31.630058,-6.0512733,18.581501,-1.8862805,5.7568984,-7.5826683,6.0584946,4.0838184,-4.510097,4.1775146,3.7149556,-2.340197,1.1888206,3.537173,1.3442332,-1.7900839,3.9229538,-1.7993833,0.12470134,0.63340586,0.592857,-1.5096953,0.9148523,-0.27520034,-0.8718225,0.08499951,-1.5789658,1.3582524,-1.6186535,0.16847922,0.69053835,-1.8285896,0.65669155,-0.2880384,-0.96972305,-0.21254751,-0.6146754,103.55547,10.579862,9.209023,8.917301,5.191787,6.5725694,6.151801,5.6197233,5.3685565,4.99518,5.1406612,5.0085835,4.3016458,4.319214,4.7215104,4.216446,4.4777617,4.420835,4.5382366,4.0350013,4.049402,3.3632152,3.4153025,3.59323,3.4977176,3.3386822,3.26326,3.2821128,3.1999,3.152468,3.0835295,3.372838,2.9429374,3.1103268,3.1603968,2.73911,3.0386834,2.8831844,2.9248102,2.9051602,termite,D6b-termitessrrcoakaed.wav
-44.8001,59.82668,34.557457,32.390446,-6.0883703,18.097212,-1.6660137,5.8970456,-7.7959423,6.4914536,4.287397,-4.8262806,4.5218635,3.8784835,-2.5388007,1.1357214,3.8582907,1.2880977,-2.0033247,4.0107856,-2.0906281,-0.17175382,0.6721168,0.44861102,-1.3939492,1.0038882,-0.46422994,-0.98659706,0.36852133,-1.619785,1.6680138,-2.142113,-0.38098484,0.6908111,-1.6707897,0.6114803,-0.4061431,-0.7305833,0.19345175,-0.30189475,93.11838,7.947979,8.3370905,7.607983,4.536817,5.3951473,5.189804,4.9127836,4.5952888,4.1943126,4.847596,4.7864757,3.599942,4.314923,4.2002645,4.0686536,4.3441887,4.426746,4.303137,3.942284,3.82644,3.5816324,3.8722818,3.589943,3.5089178,3.4760065,3.6060889,3.3994343,3.2168684,3.305168,3.3212354,3.5967898,3.2201672,3.194571,3.5711975,3.020195,3.4554298,3.0560708,3.1208425,3.1077375,termite,D6b-termitessrrcoakaed_aug_fast.wav
-2.7566137,60.20842,34.45361,31.37969,-5.9352484,18.453964,-1.7132562,5.7051105,-7.4342103,5.9253564,4.027606,-4.639644,4.1125336,3.6623654,-2.2573166,1.0933917,3.5863078,1.3528795,-1.6960871,3.8586404,-1.7452878,0.1023405,0.66617686,0.5323162,-1.544075,0.8432586,-0.33000463,-0.8739939,0.001196956,-1.6359712,1.2864268,-1.72472,0.12863871,0.6840675,-1.8251295,0.6242593,-0.35175094,-1.0072023,-0.28032234,-0.61325157,70.44746,14.5901575,9.263794,9.288788,5.0629435,6.4173994,6.015283,5.5712285,5.4505134,5.0237026,5.2045746,4.857007,4.3532066,4.3463235,4.7261357,4.2165403,4.4233913,4.3687453,4.5357423,4.034015,4.062653,3.3937943,3.432576,3.5971742,3.5052571,3.391818,3.2523851,3.3076468,3.2783892,3.1977763,3.1660995,3.2148533,2.9527962,3.1348462,3.2149653,2.8018305,3.0969372,2.9283743,2.9284282,2.9276345,termite,D6b-termitessrrcoakaed_aug_noise.wav
-64.05972,81.0133,7.8957744,61.299267,-26.932777,37.560093,-17.461895,25.614872,-21.652605,14.469506,-7.7486258,12.90841,-17.262096,18.943205,-11.246749,9.9014015,-10.4560795,14.599889,-8.095602,6.9116673,-2.8582108,4.285528,-4.3620334,3.4743495,-1.1086067,0.29806277,-0.40794104,0.6860176,0.08753183,-0.07864559,-0.6468251,-0.9982692,2.2852106,-4.5776463,4.177523,-3.6474726,2.6581619,-3.3381176,3.0360682,-4.132551,92.114815,12.084612,5.7989283,11.88941,7.051693,8.094111,5.446741,6.855273,6.394155,5.5208707,4.44754,4.81205,5.796761,5.8557534,4.543303,4.428922,4.3077865,5.2395267,4.3266797,4.3572054,4.1437693,3.9932094,3.8559053,3.6793995,3.4024796,3.3927202,3.2053473,3.3903694,3.5609784,3.183799,3.3574958,3.4761062,3.4635668,3.30414,3.6243439,2.9618526,3.3492215,3.217683,3.2764573,3.2598233,termite,D6b-termitessrrcoakaed_aug_pitchdown.wav
-43.29884,61.678684,38.331806,24.59995,-5.004599,17.357286,-4.8956904,5.062434,-7.5631843,12.798382,-5.6369123,2.085009,4.576835,0.16799021,-1.5493721,6.0653067,-0.46555153,-0.68071145,1.3106582,0.96161187,-2.6114316,3.7980628,-2.634072,0.70192397,-1.4506947,1.2217945,-3.284449,2.1954,-2.7780347,2.739688,-3.6244614,3.0932877,-2.8911877,0.61729443,-1.2980978,-0.37794375,-1.9561385,1.5520114,-1.6085877,1.7657541,98.25675,10.055125,8.7645235,7.572207,5.1460524,5.9234924,5.836456,5.2560325,4.8825073,4.8521433,4.922784,5.116877,4.4936967,4.394742,4.1700068,4.1849384,4.4047756,4.855821,3.874085,3.915637,3.947169,3.8932078,3.7450864,3.8487198,3.992762,3.8651836,3.697852,3.6026757,3.6778848,3.6419404,3.7319577,3.6624715,3.337649,3.4176767,3.7024398,3.3107097,3.347477,3.6310873,3.622024,3.1825838,termite,D6b-termitessrrcoakaed_aug_pitchup.wav
-44.974342,59.41458,34.821808,32.368446,-6.3350205,18.060493,-1.7287863,5.547421,-7.8052573,6.529144,4.310421,-5.0858536,4.130861,3.7413278,-2.27911,1.1325347,4.0433884,1.4485393,-1.6362157,4.041329,-1.7112192,-0.11339541,0.5797444,0.68517196,-1.1968572,1.1806263,-0.41252986,-1.3179272,0.047144707,-1.8978757,1.2585444,-1.497345,0.3355949,0.7649843,-1.6199809,0.5330771,-0.36786366,-0.8336887,-0.0650138,-0.5373433,96.101036,9.545274,7.7959228,8.462788,4.818844,6.047649,5.217882,5.2901287,5.1282377,4.7647576,5.0054345,4.8080072,4.213389,4.5940113,4.4124737,4.1949005,4.677465,4.386519,4.7228384,4.163096,3.8878725,3.745343,4.016472,3.5604913,3.7158554,3.6523058,3.4809496,3.5098922,3.2713,3.624373,3.3174002,3.8061383,3.422713,3.432054,3.5273771,3.1784751,3.4290092,3.2921276,3.447043,3.3161492,termite,D6b-termitessrrcoakaed_aug_slow.wav
-122.00135,113.703224,9.327418,19.638945,-12.578768,6.425181,0.29949644,12.294219,5.382384,12.047078,7.0883665,16.867352,7.5230303,7.611146,3.022243,12.036438,-0.0320033,8.220225,7.9095206,4.941827,2.2227867,11.797697,-1.7185265,10.820115,2.6034808,4.139034,5.9706225,1.7684419,2.6145644,4.952774,-2.5238142,7.4397492,-5.323153,7.4894066,-6.0415154,5.861521,-3.243008,2.7456124,-1.7807559,0.2984484,9.40101,5.9676895,5.7478,4.2758894,3.9936059,4.346671,3.7040753,3.5427294,3.8823812,3.5732627,3.411981,3.3019948,3.1169205,2.9887908,3.019437,3.1496425,2.894095,2.7325842,3.1342976,3.28932,3.3014205,2.9858456,2.7530453,2.888273,2.9477148,2.836894,2.9011452,2.9290285,3.1413877,3.1379647,2.8251386,2.8856153,2.5881355,2.7694664,2.8156173,2.6668181,2.6000426,2.7277966,2.7042944,2.7557678,termite,D7-trk11-1.wav
-161.62306,113.24189,9.471523,19.485329,-12.287379,6.3446827,0.06875386,12.081383,5.366342,11.627614,6.6157866,16.61081,7.934893,7.8859553,2.9043283,11.706121,0.037265316,8.264397,8.139669,5.2786717,1.8823657,11.36358,-2.1219468,10.658995,2.3424401,3.7839408,5.8003387,1.6377851,2.7645512,5.0819902,-2.543053,7.062822,-5.172349,8.171421,-5.3449683,6.034073,-2.9119506,3.2852685,-1.4076719,0.6018387,9.47619,5.6727104,5.530323,4.4350557,4.2292905,4.189379,3.7008576,3.877526,4.1273923,3.830493,3.6604304,3.4642735,3.4287293,3.3145823,3.3699706,3.27908,3.4159992,3.0168593,3.6264403,3.6655788,3.2595594,3.4643764,3.5195272,3.181,3.1051345,3.034456,3.1351788,3.1451428,3.4033504,3.4250069,3.0094159,2.9334407,3.2428238,2.9922948,3.1516783,2.8426037,2.9043064,2.9254436,2.7388747,3.0906012,termite,D7-trk11-1_aug_fast.wav
-115.23065,105.390816,15.591287,14.547518,-8.164183,2.6976607,3.5160568,9.398613,8.006186,9.6088085,9.544743,14.36299,9.861946,5.4912605,5.236539,9.67886,2.216477,6.1889205,9.7180805,3.03394,4.396023,9.341291,0.75924355,8.568806,4.4913993,2.5845463,7.3435273,0.3404323,4.3274555,2.9756372,-0.21421367,4.7965217,-2.4940026,4.6059456,-3.2292614,3.2612786,-0.99784386,0.78042567,-0.104262,-1.0917909,9.002759,5.6733794,5.385826,3.994708,3.8939214,4.270621,3.7223775,3.4509237,3.9553862,3.525276,3.374893,3.2957225,3.101445,3.0447962,2.9804242,3.066206,2.878482,2.6632068,3.1282582,3.3241897,3.236404,3.0088768,2.738155,2.8598862,2.9687812,2.7956588,2.85958,2.9687002,3.0986612,3.1569953,2.85578,2.870494,2.5612018,2.7694747,2.8226345,2.7197247,2.6183953,2.6702456,2.6918445,2.7746623,termite,D7-trk11-1_aug_noise.wav
